S+,S-,C
0.0,0.591424414380756,1.0
0.4205804473257256,0.17684739091823634,0.2960146474560833
0.4205804473257256,0.17684739091823634,0.2960146474560833
0.4692620425736547,0.12796247376023953,0.2142619237163042
0.4692620425736547,0.12796247376023953,0.2142619237163042
0.4692620425736547,0.12796247376023953,0.2142619237163042
0.4692620425736547,0.12796247376023953,0.2142619237163042
0.485430172863835,0.10601470360258371,0.17924697266120124
0.485430172863835,0.10601470360258371,0.17924697266120124
0.5086963043886739,0.09134180536313657,0.15222667340399038
0.53572369196358,0.06356046480067461,0.10606064599448091
0.5906173689309583,0.017492502181270027,0.02876536463596023
0.591424414380756,0.0,0.0
0.591424414380756,0.0,0.0
