S+,S-,C
0.019048260313096928,0.43814895997387565,0.9583368851167976
0.08690082311252725,0.3548822700867063,0.8032952721589618
0.12112762286055807,0.3217399432847942,0.7264924502942645
0.24191899088403532,0.19904804723748978,0.4513898546372407
0.2536594068187576,0.18744340103754975,0.42494266120974433
0.30791749722191125,0.13347354886288554,0.3023929688805776
0.31026218171388376,0.13062605618337034,0.29627929474002396
0.3211776945704653,0.12170698318361887,0.2748051339251745
0.3245217712368848,0.1165344771726339,0.2642168149592389
0.33490177850913533,0.10633491524916468,0.24099291095543532
0.33677453036317184,0.10403345944508527,0.2360062926498628
0.33723307499814525,0.10357607324931342,0.23496806647753268
0.34411243616825327,0.09845921978729236,0.22247068573497206
0.3464330116256123,0.09508079976479977,0.21535181303926149
0.3487779182233425,0.09201203115407933,0.20874348719619965
0.3601551415053875,0.08091562025690076,0.18345269573889736
0.3699662569054198,0.07431798202155132,0.16727575617141638
0.37420269604166756,0.06660453580725703,0.15109674024151226
0.38325487715471324,0.0625022988098683,0.14021602383544024
0.38666661408493674,0.05428122958799153,0.12310124738529046
0.399556154698059,0.04330005781694793,0.09777452950483478
0.4011010084761471,0.04190655588840683,0.09459557637241979
0.4031357363029342,0.038298990114441586,0.08676025655088575
0.4083967329619917,0.03551220977376841,0.07999886092609607
0.40647382596327497,0.03513958827832459,0.07957092593908456
0.40790301755068975,0.033796186956593616,0.07651403174767622
0.4086615896574424,0.03308611730118309,0.07489822081698314
0.4127304726846081,0.031921559350140676,0.07178997744385898
0.42581965263554417,0.01833824992111039,0.04128768128530879
0.4276950092162861,0.017030209940549667,0.03829378053450086
0.4278584823557018,0.016923203968218958,0.03804833806914953
0.4327426948461237,0.014150490441869648,0.031664144604824494
0.43526020777485197,0.013250473628357271,0.029543273277019572
0.4372464757589843,0.006859382462513213,0.015445377122433952
0.4407629694833646,0.00017169537854377437,0.0003893896130791754
0.4407630980213333,0.0001290717006535364,0.0002927511748165659
0.4407634313644185,2.4339234980381465e-05,5.521758225570575e-05
0.44076351239514716,0.0,0.0
