S+,S-,C
0.03805850699979186,0.06944049923596389,0.6459641039255203
0.03463105257756536,0.052256425830223885,0.6014264286157398
0.04316401340327001,0.04932489415225712,0.5333060521084019
0.05182745769455136,0.034388292432011545,0.3988632283721971
0.06744932772139028,0.035283999814055625,0.34345232127209785
0.0678688444733431,0.03480985336843181,0.33901728498809797
0.06779771607096434,0.03450227678773032,0.33726568129274226
0.06783212910359027,0.03411167664633703,0.33461254850554134
0.06796489998794501,0.034082744492521716,0.3339885468796451
0.06794748059176475,0.0340436214661023,0.33379011285501015
0.06795479145196848,0.03403268173021629,0.3336947241493296
0.06797432813367572,0.03384565249814704,0.33240678585995465
0.06795089575630672,0.033797708180627606,0.3321687656921175
0.06797727013618635,0.033790679366092265,0.33203655503873236
0.06800364875278676,0.03370575183816681,0.33139268978412145
0.06799845063249076,0.033681727171234646,0.33125165493171077
0.06784821936882215,0.03354769828370869,0.3308584710350155
0.06796363929023401,0.033596169324238576,0.33080181798856817
0.06800484449680794,0.03359618053473066,0.3306677321838226
0.0680251601270603,0.03358530381617037,0.33052997213883734
0.06708774943390226,0.032905952284748664,0.32908024924744844
0.06804223107924455,0.03335431019172602,0.32894919070849243
0.06806911537930366,0.03326030829800528,0.3282393908004964
0.06805189679081472,0.03322119610084954,0.32803576105242027
0.06807240237633051,0.03322080009507883,0.32796672713014097
0.06806740704075598,0.033190115873806936,0.327779259441409
0.06804762796318374,0.03318040673030944,0.32777882955819393
0.06806356631143165,0.033166273358414634,0.3276333684473275
0.06808878883768307,0.03317847582196323,0.32763278373790644
0.06807131675316,0.03306936922263594,0.32696405905878273
0.0680084538024244,0.03301862067763873,0.32682942515726005
0.0680722930815682,0.03296837535347572,0.326288175485202
0.06810143783884136,0.03286056446960825,0.32547457180193146
0.06811761639424703,0.032746654708423,0.3246605993423587
0.06815036002091689,0.032743781088145636,0.3245360010820739
0.06807223437913362,0.0326983716280931,0.3244832290256163
0.06815224191052488,0.03264598231964651,0.3238745778407747
0.06810176613377132,0.032538761409460944,0.32331668169647887
0.06815830274963681,0.03250307203457855,0.3228951730915097
0.06818368733623761,0.03251027997787409,0.32286224135413477
0.06811946492548773,0.03244661930522516,0.3226397801349012
0.06815531206963282,0.03245975379550036,0.32261325395353996
0.06815822156387538,0.03241967934306464,0.3223340221930167
0.06817318100156662,0.032408547781775515,0.3222110832036411
0.06818907840803219,0.03237594746029124,0.32194042790465993
0.06818466814931909,0.03235304695645114,0.3218001018067127
0.0681617722272593,0.032318952902983276,0.3216433088146171
0.06818720601007171,0.03225538638982896,0.32113255561353726
0.06821123317325466,0.0322047597620833,0.3207134523165178
0.06821403109480995,0.032174649773953096,0.3205007725523821
0.06819882450940293,0.03212822740693672,0.3202349395627382
0.0679776960520129,0.03199973425614978,0.3200695812796576
0.06821119248662391,0.032109308332248246,0.32006726511684125
0.06823224416167284,0.032052406601337374,0.3196142815223308
0.0682445207751558,0.03199232917650247,0.31916734406489805
0.06825475448592257,0.03195335585352689,0.3188699571849689
0.06823064258376983,0.0319310085709102,0.3187947503141598
0.06825283159176422,0.03190557087870185,0.318551115949657
0.06821877844524264,0.031851066337446554,0.3182883555641967
0.06825447244309651,0.03182083673590075,0.3179689075852385
0.06826301748698686,0.031800695807118244,0.3178044743717468
0.06828193024558311,0.03154699646948273,0.316010574365133
0.06833257291434439,0.031374544119650835,0.3146670473779084
0.0683206759382916,0.03136172001689536,0.3146164346911794
0.06833013285982967,0.03127552688200211,0.3139934714861108
0.06832729964067673,0.031236900534046715,0.3137362674458252
0.06836389386843802,0.031140225918640095,0.31295413682644374
0.06836010098187625,0.03111715244116199,0.31280671078475386
0.06836699199826345,0.031111063039392726,0.31274297660540334
0.06838603616473687,0.031056974610545972,0.3123092751156461
0.06840550461612371,0.030881486422302425,0.3110325542079389
0.0668255365296963,0.030047696405458124,0.31017542715407903
0.06842877021798999,0.030733466735237667,0.30993115604818267
0.06840288289389197,0.030677048259867615,0.30961919232927904
0.06842582479555888,0.03063253725377205,0.3092372680109236
0.06840982553395439,0.03061487253093047,0.3091640078606492
0.06845399964516223,0.030570226664436793,0.30871462271120453
0.06844711948820373,0.030562591275333933,0.308682764949448
0.06844287027167491,0.030553691768459602,0.3086338670637141
0.06844622701940022,0.030523509045827967,0.30841255377008153
0.06836471455232959,0.030469573288114456,0.30828950108189057
0.06849798235752648,0.030417662017435662,0.30751113445847483
0.06847371979786443,0.030404332281421063,0.3074932367907219
0.06849517326949317,0.03022426840993903,0.30616328350078315
0.06847918525774031,0.030189021616181682,0.30596503749943627
0.06853288803091293,0.030075857868794246,0.3050019305527296
0.0685286878332484,0.030057629140583124,0.30488641895975827
0.06854533728873696,0.029969351178976877,0.3042120078245866
0.06857093302369419,0.02987525574053615,0.3034678753494934
0.06854077188031839,0.029858951954987934,0.3034454853243642
0.06856568387271579,0.029815602488340115,0.3030617263827786
0.06861360572284826,0.029693955031041986,0.30205158996244275
0.06861671946679263,0.02966937910324702,0.301867502473957
0.06862320255352233,0.029569788807675298,0.3011395049459734
0.06861049796621582,0.029469832553706037,0.3004662851102463
0.06865155146790192,0.029452539586966458,0.30021724140427564
0.06861157676322413,0.02938244375126295,0.2998391493378839
0.0686461971303464,0.029395752713837663,0.2998283159459363
0.06865750950278238,0.029360269223330737,0.29954024264690676
0.06865776592707869,0.02935809037831415,0.2995238881231798
0.06867687309606005,0.029312352480951927,0.2991385257751086
0.06869927812845136,0.029242240671859144,0.29856838070359226
0.06871790581757152,0.029105482679542636,0.2975309190030896
0.06871416389627243,0.029085860366922955,0.2974013614623274
0.06870964930110053,0.028784530518829496,0.2952435783550772
0.0687553326909493,0.028791553740686423,0.2951560505302704
0.06875513356138425,0.02879069625113792,0.2951504570361653
0.06878647022339067,0.028709373840609773,0.294467667993763
0.06879794133578016,0.02867433007091239,0.29417935641688125
